Product Category,Product Group,Product Brand,Item/Model,Description/Type,Colour,Size,Ltd Stock,Our Part No.,RRP,Q Trade,Barcode,Cost Price,Supplier
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,eTen-Remote,"Alloy Dropper post, Remote actuated, lever not included - Total length 410mm, Insert length 243mm",Black,27.2/100mm,Mixed Qty,SPKSE1RA10,109.99,60.15,4718022316219,68.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,eTen-Remote,"Alloy Dropper post, Remote actuated, lever not included - Total length 385mm, Insert length 224mm",Black,30.9/100mm,Mixed Qty,SPKSE1RB10,109.99,60.15,4718022316080,68.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,eTen-Remote,"Alloy Dropper post, Remote actuated, lever not included - Total length 445mm, Insert length 261mm",Black,30.9/125mm,Mixed Qty,SPKSE1RB12,109.99,60.15,4718022316097,68.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,eTen-Remote,"Alloy Dropper post, Remote actuated, lever not included - Total length 385mm, Insert length 224mm",Black,31.6/100mm,Mixed Qty,SPKSE1RC10,109.99,60.15,4718022316110,68.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,eTen-Remote,"Alloy Dropper post, Remote actuated, lever not included - Total length 445mm, Insert length 261mm",Black,31.6/125mm,Mixed Qty,SPKSE1RC12,109.99,60.15,4718022316127,68.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,e20,"Alloy Dropper post, External cable route, lever not included - Total length 425mm, Insert length 237",Black,30.9/125mm,Mixed Qty,SPKSE20B12,144.99,79.29,4718022314987,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,e20,"Alloy Dropper post, External cable route, lever not included - Total length 480mm, Insert length 267",Black,30.9/150mm,Mixed Qty,SPKSE20B15,144.99,79.29,4718022315007,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,e20,"Alloy Dropper post, External cable route, lever not included - Total length 425mm, Insert length 237",Black,31.6/125mm,Mixed Qty,SPKSE20C12,144.99,79.29,4718022314994,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,e20,"Alloy Dropper post, External cable route, lever not included - Total length 480mm, Insert length 267",Black,31.6/150mm,Mixed Qty,SPKSE20C15,144.99,79.29,4718022315014,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,e20i,"Alloy Dropper post, Internal cable route, lever not included - Total length 390mm, Insert length 232",Black,27.2/100mm,Mixed Qty,SPKSE2IA10,144.99,79.29,4718022316141,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,e20i,"Alloy Dropper post, Internal cable route, lever not included - Total length 435mm, Insert length 256",Black,27.2/120mm,Mixed Qty,SPKSE2IA12,144.99,79.29,4718022316158,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,e20i,"Alloy Dropper post, Internal cable route, lever not included - Total length 418mm, Insert length 239",Black,30.9/125mm,Mixed Qty,SPKSE2IB12,144.99,79.29,4718022314451,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,e20i,"Alloy Dropper post, Internal cable route, lever not included - Total length 474mm, Insert length 269",Black,30.9/150mm,Mixed Qty,SPKSE2IB15,144.99,79.29,4718022314475,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,e20i,"Alloy Dropper post, Internal cable route, lever not included - Total length 518mm, Insert length 296",Black,30.9/170mm,Mixed Qty,SPKSE2IB17,159.99,87.49,4718022314499,99.99,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,e20i,"Alloy Dropper post, Internal cable route, lever not included - Total length 418mm, Insert length 239",Black,31.6/125mm,Mixed Qty,SPKSE2IC12,144.99,79.29,4718022314468,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,e20i,"Alloy Dropper post, Internal cable route, lever not included - Total length 474mm, Insert length 269",Black,31.6/150mm,Mixed Qty,SPKSE2IC15,144.99,79.29,4718022314482,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,e20i,"Alloy Dropper post, Internal cable route, lever not included - Total length 518mm, Insert length 296",Black,31.6/170mm,Mixed Qty,SPKSE2IC17,159.99,87.49,4718022314505,99.99,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV C12,"Dropper post, Carbon, Ultralight cable, lever not included - Total length 380mm, Insert length 205mm",Black,31.6/125mm,Ltd Availability,SPKSLC2C12,479.99,262.49,4718022313836,299.99,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Ci,"7000 Alloy/Carbon Adjustable Dropper post, Internal Ultralight cable route, lever not included - Tot",Black,27.2/100mm,Mixed Qty,SPKSLCIA10,389.99,213.27,4718022314024,243.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Ci,"7000 Alloy/Carbon Adjustable Dropper post, Internal Ultralight cable route, lever not included - Tot",Black,27.2/120mm,Mixed Qty,SPKSLCIA12,389.99,213.27,4718022314031,243.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Ci,"7000 Alloy/Carbon Adjustable Dropper post, Internal Ultralight cable route, lever not included - Tot",Black,30.9/125mm,Mixed Qty,SPKSLCIB12,389.99,213.27,4718022314079,243.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Ci,"7000 Alloy/Carbon Adjustable Dropper post, Internal Ultralight cable route, lever not included - Tot",Black,30.9/150mm,Mixed Qty,SPKSLCIB15,389.99,213.27,4718022314093,243.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Ci,"7000 Alloy/Carbon Adjustable Dropper post, Internal Ultralight cable route, lever not included - Tot",Black,30.9/175mm,Mixed Qty,SPKSLCIB17,389.99,213.27,4718022314116,243.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Ci,"7000 Alloy/Carbon Adjustable Dropper post, Internal Ultralight cable route, lever not included - Tot",Black,31.6/125mm,Mixed Qty,SPKSLCIC12,389.99,213.27,4718022314086,243.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Ci,"7000 Alloy/Carbon Adjustable Dropper post, Internal Ultralight cable route, lever not included - Tot",Black,31.6/150mm,Mixed Qty,SPKSLCIC15,389.99,213.27,4718022314109,243.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Ci,"7000 Alloy/Carbon Adjustable Dropper post, internal Ultralight cable route, lever not included - Tot",Black,31.6/175mm,Mixed Qty,SPKSLCIC17,389.99,213.27,4718022314123,243.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Circuit,"Dropper post with Bluetooth remote included - Total length 397mm, Insert length 214mm",Black,30.9/125mm,Mixed Qty,SPKSLCUB12,699.99,382.8,4711441310400,437.49,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Circuit,"Dropper post with Bluetooth remote included - Total length 447mm, Insert length 239mm",Black,30.9/150mm,Mixed Qty,SPKSLCUB15,699.99,382.8,4711441310424,437.49,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Circuit,"Dropper post with Bluetooth remote included - Total length 497mm, Insert length 264mm",Black,30.9/175mm,Mixed Qty,SPKSLCUB17,699.99,382.8,4711441310448,437.49,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Circuit,"Dropper post with Bluetooth remote included - Total length 547mm, Insert length 289mm",Black,30.9/200mm,Mixed Qty,SPKSLCUB20,699.99,382.8,4711441310462,437.49,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Circuit,"Dropper post with Bluetooth remote included - Total length 397mm, Insert length 214mm",Black,31.6/125mm,Mixed Qty,SPKSLCUC12,699.99,382.8,4711441310417,437.49,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Circuit,"Dropper post with Bluetooth remote included - Total length 447mm, Insert length 239mm",Black,31.6/150mm,Mixed Qty,SPKSLCUC15,699.99,382.8,4711441310431,437.49,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Circuit,"Dropper post with Bluetooth remote included - Total length 497mm, Insert length 264mm",Black,31.6/175mm,Mixed Qty,SPKSLCUC17,699.99,382.8,4711441310455,437.49,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Circuit,"Dropper post with Bluetooth remote included - Total length 547mm, Insert length 289mm",Black,31.6/200mm,Mixed Qty,SPKSLCUC20,699.99,382.8,4711441310479,437.49,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV,"7000 Alloy Adjustable Dropper post, Standard cable, lever not included - Total length 405mm, Insert ",Black,27.2/100mm,Mixed Qty,SPKSLEVA10,269.99,147.65,4718022314284,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV,"7000 Alloy Adjustable Dropper post, Standard cable, lever not included - Total length 455mm, Insert ",Black,27.2/120mm,Mixed Qty,SPKSLEVA12,269.99,147.65,4718022314314,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV,"7000 Alloy Adjustable Dropper post, Standard cable, lever not included - Total length 385mm, Insert ",Black,30.9/125mm,Mixed Qty,SPKSLEVB12,269.99,147.65,4718022314321,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV,"7000 Alloy Adjustable Dropper post, Standard cable, lever not included - Total length 435mm, Insert ",Black,30.9/150mm,Mixed Qty,SPKSLEVB15,269.99,147.65,4718022314345,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV,"7000 Alloy Adjustable Dropper post, Standard cable, lever not included - Total length 485mm, Insert ",Black,30.9/175mm,Mixed Qty,SPKSLEVB17,269.99,147.65,4718022314369,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV,"7000 Alloy Adjustable Dropper post, Standard cable, lever not included - Total length 385mm, Insert ",Black,31.6/125mm,Mixed Qty,SPKSLEVC12,269.99,147.65,4718022314338,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV,"7000 Alloy Adjustable Dropper post, Standard cable, lever not included - Total length 435mm, Insert ",Black,31.6/150mm,Mixed Qty,SPKSLEVC15,269.99,147.65,4718022314352,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV,"7000 Alloy Adjustable Dropper post, Standard cable, lever not included - Total length 485mm, Insert ",Black,31.6/175mm,Mixed Qty,SPKSLEVC17,269.99,147.65,4718022314376,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Integra,"7000 Alloy Adjustable Dropper post, Internal Cable route, lever not included - Total length 410mm, I",Black,27.2/100mm,Mixed Qty,SPKSLINA10,269.99,147.65,4718022314154,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Integra,"7000 Alloy Adjustable Dropper post, Internal Cable route, lever not included - Total length 460mm, I",Black,27.2/120mm,Mixed Qty,SPKSLINA12,269.99,147.65,4718022314161,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Integra,"7000 Alloy Adjustable Dropper post, Internal cable route, lever not included - Total length 380mm, I",Black,30.9/125mm,Mixed Qty,SPKSLINB12,269.99,147.65,4718022313928,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Integra,"7000 Alloy Adjustable Dropper post, Internal Cable route, lever not included - Total length 430mm, I",Black,30.9/150mm,Mixed Qty,SPKSLINB15,269.99,147.65,4718022313942,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Integra,"7000 Alloy Adjustable Dropper post, Internal Cable route, lever not included - Total length 480mm, I",Black,30.9/175mm,Mixed Qty,SPKSLINB17,269.99,147.65,4718022313966,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Integra,"7000 Alloy Adjustable Dropper post, Internal Cable route, lever not included - Total length 530mm, I",Black,30.9/200mm,Mixed Qty,SPKSLINB20,269.99,147.65,4718022313980,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Integra,"7000 Alloy Adjustable Dropper post, Internal cable route, lever not included - Total length 380mm, I",Black,31.6/125mm,Mixed Qty,SPKSLINC12,269.99,147.65,4718022313935,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Integra,"7000 Alloy Adjustable Dropper post, Internal Cable route, lever not included - Total length 430mm, I",Black,31.6/150mm,Mixed Qty,SPKSLINC15,269.99,147.65,4718022313959,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Integra,"7000 Alloy Adjustable Dropper post, Internal Cable route, lever not included - Total length 480mm, I",Black,31.6/175mm,Mixed Qty,SPKSLINC17,269.99,147.65,4718022313973,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Integra,"7000 Alloy Adjustable Dropper post, Internal Cable route, lever not included - Total length 530mm, I",Black,31.6/200mm,Mixed Qty,SPKSLINC20,269.99,147.65,4718022313997,168.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Integra,"7000 Alloy Adjustable Dropper post, Internal Cable route, lever not included - Total length 433mm, I",Black,34.9/150mm,Mixed Qty,SPKSLIND15,299.99,164.05,4718022316417,187.49,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Integra,"7000 Alloy Adjustable Dropper post, Internal Cable route, lever not included - Total length 483mm, I",Black,34.9/175mm,Mixed Qty,SPKSLIND17,299.99,164.05,4718022316424,187.49,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV Integra,"7000 Alloy Adjustable Dropper post, Internal Cable route, lever not included - Total length 533mm, I",Black,34.9/200mm,Mixed Qty,SPKSLIND20,299.99,164.05,4718022316431,187.49,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,LEV SI,"Alloy Adjustable Dropper post, Internal Cable route, lever not included - Total length 415mm, Insert",Black,27.2/100mm,Ltd Availability,SPKSLVSA10,209.99,114.84,4718022315427,131.24,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,Rage Circuit,"Dropper post with Bluetooth remote included - Total length 385mm, Insert length 207mm",Black,30.9/120mm,Mixed Qty,SPKSRCUB12,399.99,218.74,4711441312336,249.99,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,Rage Circuit,"Dropper post with Bluetooth remote included - Total length 450mm, Insert length 240mm",Black,30.9/150mm,Mixed Qty,SPKSRCUB15,399.99,218.74,4711441312343,249.99,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,Rage Circuit,"Dropper post with Bluetooth remote included - Total length 510mm, Insert length 270mm",Black,30.9/180mm,Mixed Qty,SPKSRCUB18,399.99,218.74,4711441312367,249.99,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,Rage Circuit,"Dropper post with Bluetooth remote included - Total length 385mm, Insert length 207mm",Black,31.6/120mm,Mixed Qty,SPKSRCUC12,399.99,218.74,4711441312374,249.99,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,Rage Circuit,"Dropper post with Bluetooth remote included - Total length 450mm, Insert length 240mm",Black,31.6/150mm,Mixed Qty,SPKSRCUC15,399.99,218.74,4711441312350,249.99,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,Rage Circuit,"Dropper post with Bluetooth remote included - Total length 510mm, Insert length 270mm",Black,31.6/180mm,Mixed Qty,SPKSRCUC18,399.99,218.74,4711441312381,249.99,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-i,"Alloy Dropper post, Internal Cable route, lever not included - Total length 292mm, Insert length 161",Black,30.9/75mm,Mixed Qty,SPKSRGIB07,144.99,79.29,4718022314734,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-i,"Alloy Dropper post, Internal Cable route, lever not included - Total length 342mm, Insert length 211",Black,30.9/100mm,Mixed Qty,SPKSRGIB10,144.99,79.29,4718022314673,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-i,"Alloy Dropper post, Internal Cable route, lever not included - Total length 392mm, Insert length 211",Black,30.9/125mm,Mixed Qty,SPKSRGIB12,144.99,79.29,4718022314697,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-i,"Alloy Dropper post, Internal Cable route, lever not included - Total length 442mm, Insert length 236",Black,30.9/150mm,Mixed Qty,SPKSRGIB15,144.99,79.29,4718022314710,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-i,"Alloy Dropper post, Internal Cable route, lever not included - Total length 495mm, Insert length 268",Black,30.9/170mm,Mixed Qty,SPKSRGIB17,144.99,79.29,4718022316264,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-i,"Alloy Dropper post, Internal Cable route, lever not included - Total length 535mm, Insert length 288",Black,30.9/190mm,Mixed Qty,SPKSRGIB19,144.99,79.29,4718022314758,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-i,"Alloy Dropper post, Internal Cable route, lever not included - Total length 392mm, Insert length 211",Black,31.6/125mm,Mixed Qty,SPKSRGIC12,144.99,79.29,4718022314703,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-i,"Alloy Dropper post, Internal Cable route, lever not included - Total length 442mm, Insert length 236",Black,31.6/150mm,Mixed Qty,SPKSRGIC15,144.99,79.29,4718022314727,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-i,"Alloy Dropper post, Internal Cable route, lever not included - Total length 495mm, Insert length 268",Black,31.6/170mm,Mixed Qty,SPKSRGIC17,144.99,79.29,4718022314741,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-i,"Alloy Dropper post, Internal Cable route, lever not included - Total length 535mm, Insert length 288",Black,31.6/190mm,Mixed Qty,SPKSRGIC19,144.99,79.29,4718022314765,90.62,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-i,"Alloy Dropper post, Internal Cable route, lever not included - Total length 442mm, Insert length 238",Black,34.9/150mm,Mixed Qty,SPKSRGID15,169.99,92.96,4718022314833,106.24,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-i,"Alloy Dropper post, Internal Cable route, lever not included - Total length 495mm, Insert length 270",Black,34.9/170mm,Mixed Qty,SPKSRGID17,169.99,92.96,4718022314840,106.24,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-i,"Alloy Dropper post, Internal Cable route, lever not included - Total length 535mm, Insert length 290",Black,34.9/190mm,Mixed Qty,SPKSRGID19,169.99,92.96,4718022314857,106.24,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-iS,"Alloy Adjustable Dropper post, Internal Cable route, lever not included - Total length 415mm, Insert",Black,27.2/100mm,Mixed Qty,SPKSRISA10,159.99,87.49,471802231912,99.99,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-iS,"Alloy Adjustable Dropper post, Internal Cable route, lever not included - Total length 388mm, Insert",Black,30.9/125mm,Mixed Qty,SPKSRISB12,149.99,82.02,4718022318060,93.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-iS,"Alloy Adjustable Dropper post, Internal Cable route, lever not included - Total length 438mm, Insert",Black,30.9/150mm,Mixed Qty,SPKSRISB15,149.99,82.02,4718022318084,93.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,RAGE-iS,"Alloy Adjustable Dropper post, Internal Cable route, lever not included - Total length 388mm, Insert",Black,31.6/125mm,Mixed Qty,SPKSRISC12,149.99,82.02,4718022318077,93.74,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,Vantage,"Alloy Range Adjustable Dropper post, Internal Cable route, lever not included - Total length 438-408",Black,30.9/140-110mm,Mixed Qty,SPKSVANB14,159.99,87.49,4711441310110,99.99,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,Vantage,"Alloy Range Adjustable Dropper post, Internal Cable route, lever not included - Total length 498-468",Black,30.9/170-140mm,Mixed Qty,SPKSVANB17,159.99,87.49,4711441310134,99.99,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,Vantage,"Alloy Range Adjustable Dropper post, Internal Cable route, lever not included - Total length 578-548",Black,30.9/210-180mm,Mixed Qty,SPKSVANB21,159.99,87.49,4711441310325,99.99,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,Vantage,"Alloy Range Adjustable Dropper post, Internal Cable route, lever not included - Total length 438-408",Black,31.6/140-110mm,Mixed Qty,SPKSVANC14,159.99,87.49,4711441310127,99.99,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,Vantage,"Alloy Range Adjustable Dropper post, Internal Cable route, lever not included - Total length 498-468",Black,31.6/170-140mm,Mixed Qty,SPKSVANC17,159.99,87.49,4711441310141,99.99,Ison
Seatposts &  Clamps,Seatposts - Dropper,KS Suspension,Vantage,"Alloy Range Adjustable Dropper post, Internal Cable route, lever not included - Total length 578-548",Black,31.6/210-180mm,Mixed Qty,SPKSVANC21,159.99,87.49,4711441310318,99.99,Ison
Seatposts &  Clamps,Seatposts - Dropper Spares,KS Suspension,C-Recourse Cable,Replacement ultralight dropper cable kit,Black,One,Mixed Qty,SPKSCRC2,29.99,16.4,4718287310977,18.74,Ison
Seatposts &  Clamps,Seatposts - Dropper Spares,KS Suspension,Air-8 Pump,High Pressure pump for dropper posts - 600psi,Black,300psi,Mixed Qty,SPKSPAIR8,49.99,27.34,4718287319715,31.24,Ison
Seatposts &  Clamps,Seatposts - Dropper Spares,KS Suspension,Post paste,Dropper post grease,,50ml,Mixed Qty,SPKSPASTE1,9.99,5.46,4711441312015,6.24,Ison
Seatposts &  Clamps,Seatposts - Dropper Spares,KS Suspension,KG DROP,Alloy Drop Handlebar mounted remote dropper lever,Black,22.2mm,Mixed Qty,SPKSZD4210,59.99,32.8,4718022319999,37.49,Ison
Seatposts &  Clamps,Seatposts - Dropper Spares,KS Suspension,KG DROP 2.0,"Alloy Drop Handlebar mounted remote dropper lever, Ergonomic shape",Black,22.2mm,Mixed Qty,SPKSZD4250,59.99,32.8,4718022310194,37.49,Ison
Seatposts &  Clamps,Seatposts - Dropper Spares,KS Suspension,KGSL-Alloy Reverse,"Handlebar mounted remote dropper lever, Alloy clamp, Alloy reverse lever",Black,22.2mm,Mixed Qty,SPKSZK4232,49.99,27.34,4718022319623,31.24,Ison
Seatposts &  Clamps,Seatposts - Dropper Spares,KS Suspension,KGSL-Carbon,"Handlebar mounted remote dropper lever, Alloy clamp, Carbon lever",Black,22.2mm,Mixed Qty,SPKSZK4233,69.99,38.27,4718022319630,43.74,Ison
Seatposts &  Clamps,Seatposts - Dropper Spares,KS Suspension,KG,"Handlebar mounted remote dropper lever - Alloy clamp, Plastic lever",Black,22.2mm,Ltd Availability,SPKSZK4234,34.99,19.14,4718022319647,21.87,Ison
Seatposts &  Clamps,Seatposts - Dropper Spares,KS Suspension,Southpaw-Alloy,Traditional Alloy Under bar remote dropper lever - 22.2mm clamp,Black,Left hand,Ltd Availability,SPKSZS4215,49.99,27.34,4718022315830,31.24,Ison
